age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,departement_Consulting,departement_Ressources Humaines,statut_marital_Divorcé(e),statut_marital_Marié(e),poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,mobilite_interne_ratio,ratio_anciennete,delta_evaluation
31,1,5238,2,9,5,4,4,2,4,4,2,4,0,20.0,0,3,24,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.799999840000032,0.7142856122449125,1
39,0,6472,1,9,9,8,4,2,4,4,3,3,1,15.0,1,2,1,3,0,5,8,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8888887901234679,0.8999999100000091,0
32,0,9610,3,10,4,3,4,3,3,3,1,3,0,13.0,1,2,19,3,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7499998125000469,0.57142848979593,2
40,0,19833,1,21,21,8,2,5,2,2,2,3,0,14.0,0,3,7,4,1,12,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.38095236281179223,0.9545454111570267,0
45,1,9756,4,9,5,0,3,3,3,3,4,4,0,21.0,2,2,4,3,1,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.5555554938271674,3
30,1,4968,0,10,9,7,4,1,1,4,3,3,0,16.0,0,2,2,4,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7777776913580343,0.9999998888889013,1
24,0,2145,0,3,2,2,1,1,4,4,3,3,0,14.0,1,2,10,3,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.99999950000025,0.99999950000025,0
30,1,2180,6,6,4,2,3,1,4,3,2,3,0,11.0,1,0,8,3,2,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.49999987500003124,0.39999996000000404,1
31,0,8346,1,6,5,2,1,2,3,3,3,3,0,19.0,1,3,5,3,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.399999920000016,0.8333331944444675,0
27,1,3445,1,6,6,2,3,1,4,3,2,3,0,11.0,0,5,8,3,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33333327777778704,0.857142734693895,0
29,1,2760,1,2,2,2,2,1,2,3,3,3,0,13.0,0,3,9,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.99999950000025,0.6666664444445185,2
29,0,6294,8,10,3,2,4,2,3,4,4,3,1,12.0,0,5,1,3,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.2727272479338866,-1
30,0,7140,2,12,7,7,3,3,1,1,3,3,0,11.0,1,2,15,2,1,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9999998571428775,0.7777776913580343,1
34,0,2932,0,6,5,0,4,1,4,1,3,3,1,14.0,3,3,2,4,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.99999980000004,-1
33,1,5147,8,13,11,7,4,2,2,4,2,3,0,15.0,0,2,2,3,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.636363578512402,0.5789473379501401,0
49,1,4507,3,8,5,1,4,2,4,3,4,3,0,12.0,0,1,11,4,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.199999960000008,0.6249999218750099,0
33,1,8564,2,11,0,0,1,3,1,3,2,4,1,20.0,0,2,16,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1
38,1,2468,4,9,6,1,3,1,2,2,2,3,0,14.0,1,4,2,2,2,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.16666663888889352,0.599999940000006,1
31,0,8161,2,10,1,0,1,3,3,1,3,3,0,13.0,3,2,16,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.33333322222225925,0
29,1,2109,1,1,1,0,4,1,1,3,3,3,0,13.0,1,2,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.499999750000125,1
30,0,5294,3,10,7,0,3,2,3,3,3,3,0,16.0,1,3,16,3,1,1,7,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.699999930000007,-1
32,0,2718,2,12,7,7,2,1,2,2,3,3,0,14.0,0,3,5,4,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9999998571428775,0.7777776913580343,0
38,0,5811,3,15,1,0,2,2,4,3,3,3,1,16.0,1,2,18,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.24999993750001562,2
43,0,2437,9,6,1,0,3,1,3,4,3,3,1,16.0,1,4,17,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.09999999000000101,1
42,0,2766,8,7,5,3,2,1,2,2,2,4,0,22.0,3,6,12,3,1,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.599999880000024,0.3846153550295881,1
55,0,19038,8,34,1,0,3,5,1,2,3,3,0,12.0,3,2,2,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.11111109876543349,1
33,0,3055,5,11,9,8,4,2,2,4,2,3,0,15.0,2,2,4,3,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8888887901234679,0.6428570969387788,0
41,0,2289,1,5,5,3,3,1,1,2,3,4,0,20.0,2,2,9,4,1,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.599999880000024,0.8333331944444675,1
34,0,4001,1,15,15,14,4,2,3,3,3,3,1,14.0,1,3,10,3,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9333332711111153,0.9374999414062536,0
53,1,12965,4,27,3,2,1,4,3,4,2,4,1,20.0,3,2,1,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6666664444445185,0.4285713673469475,2
43,0,3539,0,10,9,7,2,1,4,2,3,3,0,13.0,0,5,2,3,1,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7777776913580343,0.9999998888889013,0
34,1,6029,5,6,2,2,4,2,4,1,3,3,0,12.0,0,3,3,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.285714244897965,2
21,0,2679,1,1,1,0,2,1,2,2,3,3,0,13.0,0,3,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.499999750000125,0
38,1,3702,1,5,5,4,4,1,3,2,3,3,0,11.0,1,3,6,2,1,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.799999840000032,0.8333331944444675,1
22,1,2398,1,1,1,0,3,1,1,3,3,3,1,17.0,0,6,8,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.499999750000125,0
31,1,5468,1,13,12,7,1,2,4,1,3,3,0,14.0,2,3,29,4,1,5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5833332847222263,0.9230768520710114,1
51,1,13116,2,15,2,2,1,3,3,4,3,3,0,11.0,0,2,3,3,1,2,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.99999950000025,0.49999987500003124,0
37,0,4189,1,5,5,2,2,2,2,1,3,3,0,14.0,2,2,9,2,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.399999920000016,0.8333331944444675,1
46,0,19328,7,24,2,1,3,5,4,3,3,3,1,17.0,1,3,2,4,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.499999750000125,0.22222219753086697,0
36,0,8321,7,15,12,8,4,3,1,4,3,3,1,13.0,1,1,10,3,1,5,7,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6666666111111158,0.6315789141274255,0
44,0,2342,1,6,5,3,3,1,2,3,2,3,1,12.0,3,2,1,2,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.599999880000024,0.8333331944444675,0
37,0,4071,2,19,10,0,3,2,2,3,2,3,0,13.0,0,4,8,2,1,4,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.8333332638888947,0
35,0,5813,1,10,10,7,3,2,4,4,3,3,1,18.0,0,2,27,3,1,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.699999930000007,0.9090908264462886,0
33,0,3143,6,14,10,8,4,1,1,2,3,3,0,19.0,1,1,8,4,1,7,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7999999200000081,0.6249999609375024,-1
28,0,2044,1,5,5,3,3,1,4,3,4,3,0,11.0,1,6,1,3,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.599999880000024,0.8333331944444675,0
39,0,13464,7,9,4,3,3,3,3,3,3,4,0,21.0,0,3,10,1,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7499998125000469,0.3636363305785154,1
46,0,7991,8,6,2,2,2,2,2,3,3,3,0,15.0,0,3,26,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.19999998000000202,1
40,1,3377,4,7,4,3,3,1,1,4,2,3,0,17.0,1,5,2,2,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7499998125000469,0.4999999375000079,0
42,0,5538,5,10,0,0,2,2,1,3,2,3,0,18.0,2,2,13,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,-1
35,0,5762,2,15,7,7,2,2,4,3,3,3,0,14.0,1,6,2,2,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9999998571428775,0.7777776913580343,0
38,0,2592,5,13,11,10,1,1,2,4,3,3,0,13.0,3,3,2,3,0,3,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9090908264462886,0.6874999570312527,0
34,0,5346,4,11,7,1,4,2,1,3,2,3,0,17.0,1,3,9,4,2,0,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1428571224489825,0.636363578512402,0
37,0,4213,1,10,10,3,4,2,1,2,1,3,0,15.0,0,4,10,4,1,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.299999970000003,0.9090908264462886,0
39,0,4127,2,7,2,1,3,2,4,4,3,3,0,18.0,1,6,20,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.499999750000125,0.49999987500003124,0
43,0,2438,4,7,3,2,1,1,3,3,2,3,0,13.0,0,2,9,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.4285713673469475,0
41,0,6870,3,11,3,2,2,2,2,1,1,3,0,12.0,0,3,5,3,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.49999991666668053,-1
41,1,10447,0,23,22,14,3,3,3,4,4,3,1,13.0,1,3,4,1,1,13,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6363636074380178,0.9999999545454565,0
30,1,9667,9,9,7,7,1,3,3,2,3,3,0,14.0,0,3,10,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9999998571428775,0.4374999726562517,0
26,1,2148,0,6,5,1,4,1,2,3,3,3,1,11.0,0,3,20,2,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.199999960000008,0.99999980000004,0
46,1,8926,4,13,9,7,4,2,2,4,4,4,0,22.0,1,2,21,2,1,3,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7777776913580343,0.6923076390532585,1
40,1,6513,4,12,5,3,3,2,4,4,3,3,0,17.0,1,3,1,3,1,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.599999880000024,0.5555554938271674,0
34,0,6799,1,10,10,8,2,2,3,3,3,4,0,21.0,2,5,8,2,1,4,8,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7999999200000081,0.9090908264462886,0
58,0,16291,4,37,16,9,2,4,2,4,2,4,0,22.0,1,0,2,3,0,14,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5624999648437522,0.799999960000002,1
35,0,2705,0,6,5,4,2,1,3,2,4,3,0,16.0,1,2,23,4,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.799999840000032,0.99999980000004,2
47,1,10333,8,28,22,11,3,3,2,3,3,3,1,12.0,1,4,4,3,1,14,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.49999997727272827,0.7333333088888897,1
40,1,4448,2,15,7,4,2,2,1,2,3,3,0,12.0,1,3,12,3,1,7,7,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.57142848979593,0.7777776913580343,0
54,1,6854,4,14,7,1,4,2,4,2,2,3,0,15.0,1,2,7,4,1,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1428571224489825,0.636363578512402,0
31,1,9637,2,9,3,2,1,3,1,4,3,3,0,14.0,2,3,7,4,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666664444445185,0.599999880000024,0
28,1,3591,1,3,3,2,3,1,1,3,3,4,0,25.0,1,3,1,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6666664444445185,0.7499998125000469,1
38,1,5405,2,20,4,2,2,2,4,1,2,4,1,20.0,2,4,2,4,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.49999987500003124,0.6666665555555741,3
26,0,4684,1,5,5,3,3,2,4,1,3,3,0,13.0,0,4,10,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.599999880000024,0.8333331944444675,0
58,0,15787,2,23,2,2,1,4,3,2,3,3,1,14.0,0,3,15,4,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.49999987500003124,0
18,1,1514,1,0,0,0,2,1,3,3,1,3,0,16.0,0,4,14,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
31,0,2956,0,2,1,0,4,1,1,3,3,3,0,17.0,0,4,18,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.9999990000010001,-1
29,0,2335,4,4,2,2,1,1,1,4,3,3,1,15.0,3,3,13,3,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.99999950000025,0.33333327777778704,1
45,1,5154,4,10,8,7,3,2,3,2,4,4,0,22.0,2,3,2,4,0,5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8749998906250137,0.6666666111111158,1
36,1,6962,4,15,1,0,4,2,2,4,3,4,1,22.0,1,2,2,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.199999960000008,1
43,0,5675,1,7,7,7,1,2,4,3,3,4,0,20.0,1,5,2,4,2,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9999998571428775,0.8749998906250137,1
27,1,2379,0,6,5,4,4,1,4,3,2,3,1,14.0,0,3,5,2,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.799999840000032,0.99999980000004,0
29,0,3812,1,11,11,8,4,1,4,2,4,3,0,13.0,0,3,20,1,2,3,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7272726611570308,0.9166665902777842,0
32,0,4648,8,4,0,0,4,2,4,3,4,3,0,13.0,0,2,10,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0
42,0,2936,3,10,6,3,3,1,3,2,2,4,0,22.0,2,1,10,4,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.49999991666668053,0.6666665925926009,1
47,1,2105,4,7,2,2,2,1,3,3,3,3,0,12.0,0,2,9,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.33333327777778704,0
46,0,8578,3,12,9,8,4,3,4,3,2,3,0,14.0,1,4,2,2,1,4,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8888887901234679,0.7499999375000053,0
28,0,2706,1,3,3,2,3,1,4,2,3,3,0,15.0,1,2,1,2,0,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6666664444445185,0.7499998125000469,0
29,0,6384,8,11,7,0,4,2,3,4,3,3,0,17.0,2,3,29,1,1,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.46666663555555765,2
42,0,3968,4,8,0,0,4,1,3,4,3,3,0,13.0,0,3,8,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
32,0,9907,7,7,2,2,3,2,2,3,2,3,1,12.0,0,3,2,4,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.99999950000025,0.22222219753086697,1
46,1,13225,2,25,19,17,1,4,1,4,3,3,0,12.0,1,5,3,3,1,2,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8947367950138528,0.9047618616780065,-1
27,1,3540,1,9,9,8,2,2,3,4,3,4,0,21.0,1,5,23,1,1,5,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8888887901234679,0.8999999100000091,2
29,0,2804,1,1,1,0,4,1,2,4,3,3,0,11.0,0,3,6,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.499999750000125,1
43,1,19392,7,21,16,12,1,5,3,4,3,3,0,13.0,0,2,6,3,1,6,14,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7499999531250029,0.6956521436672981,1
48,0,19665,4,29,22,10,4,5,2,4,3,3,0,12.0,0,3,10,3,1,12,9,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4545454338842984,0.8461538136094686,1
29,0,2439,1,1,1,0,4,1,4,2,2,4,1,24.0,0,3,24,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,2
46,1,7314,5,14,8,7,3,3,2,3,3,4,0,21.0,3,2,10,3,1,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8749998906250137,0.615384568047341,1
27,1,4774,0,8,7,6,4,1,1,4,2,3,0,19.0,1,2,15,3,2,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.857142734693895,0.9999998571428775,1
39,0,3902,8,7,2,2,4,2,4,2,3,3,0,14.0,3,2,19,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999950000025,0.19999998000000202,0
55,0,2662,8,19,5,2,2,1,4,2,4,4,0,20.0,1,2,2,4,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.399999920000016,0.3846153550295881,2
28,1,2856,1,1,1,0,2,1,2,4,3,3,0,19.0,1,3,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.499999750000125,0
30,0,1081,1,1,1,0,2,1,4,3,2,3,0,13.0,0,3,9,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.499999750000125,0
22,0,2472,1,1,1,0,4,1,2,1,3,4,1,23.0,0,2,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,1
36,1,5673,1,10,10,9,2,2,3,1,3,3,1,13.0,1,4,10,4,1,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8999999100000091,0.9090908264462886,1
31,0,4197,1,10,10,8,2,2,3,1,3,3,0,11.0,1,2,20,3,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7999999200000081,0.9090908264462886,0
34,0,9713,2,9,5,3,3,3,4,4,3,3,1,13.0,3,3,4,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.599999880000024,0.7142856122449125,0
29,0,2062,3,11,3,2,4,1,1,2,3,3,0,14.0,0,2,7,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.49999991666668053,0
37,0,4284,5,16,5,3,4,2,1,3,3,4,1,22.0,1,2,7,4,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.599999880000024,0.499999950000005,1
35,1,4788,0,4,3,2,4,2,2,4,3,3,1,11.0,0,2,16,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666664444445185,0.9999996666667778,1
45,1,5906,0,10,9,8,2,2,4,4,2,3,0,13.0,2,2,25,2,1,3,8,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8888887901234679,0.9999998888889013,1
36,0,3886,1,10,10,1,2,2,4,4,2,4,0,21.0,0,2,2,1,2,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.09999999000000101,0.9090908264462886,2
40,0,16823,2,22,19,7,1,4,1,1,3,3,0,11.0,1,3,1,4,1,11,16,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.36842103324099823,0.9047618616780065,0
26,1,2933,1,1,1,0,2,1,3,3,2,3,1,13.0,1,3,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,1
27,1,6500,0,9,8,7,1,2,3,2,2,3,0,14.0,0,5,2,2,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8749998906250137,0.9999998750000157,-1
48,1,17174,3,24,22,17,4,4,4,2,3,3,0,11.0,1,3,22,3,2,4,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7727272376033073,0.8799999648000014,0
44,0,5033,2,10,2,0,2,2,1,4,3,3,0,15.0,1,5,1,4,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.49999987500003124,-1
34,0,2307,1,5,5,2,4,1,1,2,3,4,1,23.0,1,2,16,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.399999920000016,0.8333331944444675,3
56,0,2587,1,5,4,2,1,1,4,4,3,3,0,16.0,0,3,24,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.49999987500003124,0.799999840000032,0
36,0,5507,2,12,4,2,3,2,2,3,1,3,0,16.0,2,1,17,2,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.49999987500003124,0.6666665555555741,1
41,1,4393,5,14,5,4,3,2,2,3,3,4,0,21.0,1,3,8,3,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.799999840000032,0.499999950000005,1
42,0,13348,9,18,13,7,3,3,1,2,4,3,0,13.0,1,3,6,3,1,5,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5384614970414233,0.590909064049588,0
31,1,6583,2,8,5,2,3,2,4,4,3,3,1,11.0,1,2,10,2,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.399999920000016,0.7142856122449125,0
34,1,8103,3,9,4,2,4,2,4,3,2,3,1,12.0,0,3,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.49999987500003124,0.57142848979593,1
31,1,3978,8,4,2,2,1,1,3,2,2,3,0,12.0,1,0,4,3,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.99999950000025,0.19999998000000202,-1
26,0,2544,0,8,7,7,3,1,4,1,3,3,0,18.0,1,3,6,3,2,7,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9999998571428775,0.9999998571428775,-1
45,0,5399,4,12,4,2,2,2,3,3,3,3,0,12.0,0,3,1,4,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.49999987500003124,0.4999999375000079,0
33,0,5487,1,10,10,4,2,2,3,2,2,3,0,14.0,0,2,10,4,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.39999996000000404,0.9090908264462886,0
28,0,6834,1,7,7,7,3,2,4,3,3,3,1,12.0,1,2,1,2,2,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9999998571428775,0.8749998906250137,1
29,0,1091,1,1,1,0,3,1,1,4,3,3,0,17.0,0,3,24,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.499999750000125,-1
39,1,5736,6,10,3,2,1,2,3,3,3,3,0,19.0,1,1,21,4,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.33333329629630043,2
27,0,2226,1,6,5,3,2,1,2,3,2,3,0,11.0,1,3,2,4,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.599999880000024,0.8333331944444675,0
34,0,5747,1,16,15,10,3,2,4,2,3,3,1,15.0,0,3,22,4,2,6,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666222222252,0.9374999414062536,1
28,1,9854,3,6,2,0,4,2,3,4,3,3,1,11.0,0,0,13,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.399999920000016,0
47,0,5467,8,16,8,7,3,2,2,3,4,3,0,18.0,1,4,14,4,0,1,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8749998906250137,0.4999999687500019,0
56,1,5380,4,6,0,0,4,2,1,3,3,3,0,16.0,1,3,11,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1
39,0,5151,1,10,10,0,1,2,1,4,3,4,0,25.0,1,3,9,2,1,7,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.9090908264462886,1
38,1,2133,1,20,20,11,4,2,2,3,3,3,1,16.0,1,3,8,3,2,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5499999725000013,0.9523809070294805,1
58,1,17875,4,29,1,0,4,4,4,3,2,3,1,13.0,1,2,21,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.199999960000008,0
